path	scope	state	head_blob	behavior	classification
session-system/extensions/workflow/status.ts	fork-only	added	6c967334142e	feat(work-ledger): interactive OMP workflow on WorkService (HOME-146, HOME-147)	retained
session-system/extensions/workflow/tool-description.md	fork-only	added	b96f5589ded4	session candidate: OMP-180; session candidate: OMP-168; session candidate: OMP-154; session candidate: OMP-140; session candidate: OMP-108	retained
session-system/extensions/workflow/transcript.ts	fork-only	added	9329dd38c986	session candidate: OMP-47	retained
session-system/extensions/workflow/work.ts	fork-only	added	82ef0c76bbc1	session candidate: OMP-180; fix(workflow): consume service-returned candidate and test reuse; session candidate: OMP-167; session candidate: OMP-174; session candidate: OMP-168	retained
session-system/hooks/task-observer-first-tool.mjs	fork-only	added	5b48feffa5ca	fix: slim session workflow loadout and isolate test execution (OMP-166); session candidate: OMP-154	retained
session-system/install.sh	fork-only	added	3fe4431088bc	session candidate: OMP-168; fix: slim session workflow loadout and isolate test execution (OMP-166); feat(omp-156): pre-merge inventory oracle and safe update driver; session candidate: OMP-154; session candidate: OMP-47	retained
session-system/prompts/archive/PROMPT-adhd-session-review.md	fork-only	added	d374e555db54	fork change (describe)	retained
session-system/prompts/archive/PROMPT-omp-extension-casualties.md	fork-only	added	c831e91874ea	fork change (describe)	retained
session-system/prompts/archive/PROMPT-omp-linear-integration.md	fork-only	added	b121182d7546	fork change (describe)	retained
session-system/prompts/archive/PROMPT-omp-system-walkthrough.md	fork-only	added	1ae2d7e388fa	fork change (describe)	retained
session-system/prompts/archive/PROMPT-session-product-drain.md	fork-only	added	d0012261b725	fork change (describe)	retained
session-system/prompts/archive/PROMPT-session-system-hardening.md	fork-only	added	44cffcad4e03	fork change (describe)	retained
session-system/prompts/archive/PROMPT-session-system-v2.md	fork-only	added	99833e80a875	fork change (describe)	retained
session-system/prompts/archive/PROMPT-session-verdict-drain.md	fork-only	added	025a4a84e236	fork change (describe)	retained
session-system/refresh-natives.sh	fork-only	added	7fb123020f61	feat(omp-157): atomic native refresh and live-mapping upgrade fence; feat(session-system): native refresh gate in update loop (stale drop-in alarm)	retained
session-system/rules/work-plan.md	fork-only	added	451860819c8d	docs(omp-157): state mapping carve-out rule factually; feat(omp-157): atomic native refresh and live-mapping upgrade fence; session candidate: OMP-140; session candidate: OMP-23; session candidate: HOME-149	retained
session-system/skills/caveman-commit/README.md	fork-only	added	d5aee0139500	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/caveman-commit/SKILL.md	fork-only	added	b9999e354867	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/caveman-compress/README.md	fork-only	added	4aa149a3e4ee	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/caveman-compress/SECURITY.md	fork-only	added	0efa9fe117a8	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/caveman-compress/SKILL.md	fork-only	added	0b95aab5fe39	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/caveman-compress/scripts/__init__.py	fork-only	added	16b8c53c2ca7	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/caveman-compress/scripts/__main__.py	fork-only	added	4e28416e1045	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/caveman-compress/scripts/benchmark.py	fork-only	added	97d081b5c60c	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/caveman-compress/scripts/cli.py	fork-only	added	75ea8a667e1e	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/caveman-compress/scripts/compress.py	fork-only	added	80da5200488a	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/caveman-compress/scripts/detect.py	fork-only	added	6a468d5c6c05	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/caveman-compress/scripts/validate.py	fork-only	added	dcd2a5d363ea	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/caveman-help/README.md	fork-only	added	5841256fad5f	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/caveman-help/SKILL.md	fork-only	added	346579dc4572	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/caveman-review/README.md	fork-only	added	acf519fe7a8c	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/caveman-review/SKILL.md	fork-only	added	48f4adbfc00f	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/caveman/README.md	fork-only	added	696a4e3f2f1e	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/caveman/SKILL.md	fork-only	added	2d31b3dba78c	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/intake/SKILL.md	fork-only	added	37009186c1af	session candidate: OMP-169; session candidate: OMP-170; session candidate: OMP-107; session candidate: OMP-47; docs(intake): count OMP-25 intake session (8 total)	retained
session-system/skills/intake/references/SKILL-pre-slim-2026-08-28.md	fork-only	added	9648a1b1b194	session candidate: OMP-169	retained
session-system/skills/intake/references/session-rules.md	fork-only	added	5e1e81aefa16	session candidate: OMP-169	retained
session-system/skills/notebooklm/API.md	fork-only	added	1423deafa4cc	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/notebooklm/SKILL.md	fork-only	added	4e1509d113e0	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/notebooklm/playbooks.md	fork-only	added	7a51180525e2	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/notebooklm/reference.md	fork-only	added	3e4c200b0910	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/prompt-master/LICENSE	fork-only	added	03fd69c26745	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/prompt-master/README.md	fork-only	added	8d5ea57ed02d	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/prompt-master/SKILL.md	fork-only	added	b39e06ad42c7	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/prompt-master/references/patterns.md	fork-only	added	712b08e5e5d4	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/prompt-master/references/templates.md	fork-only	added	54c494c512d0	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/questionyourself/SKILL.md	fork-only	added	6b73ef2b78b4	fork change (describe)	retained
session-system/skills/summary/SKILL.md	fork-only	added	e743c814ed0d	session candidate: OMP-168; session candidate: OMP-140; session candidate: OMP-47; session candidate: OMP-38; session candidate: HOME-149	retained
session-system/skills/task-observer/SKILL.md	fork-only	added	b3f3ff572d4e	fix: slim session workflow loadout and isolate test execution (OMP-166); session candidate: OMP-47; HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/task-observer/references/environments.md	fork-only	added	648b30048c7a	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/task-observer/references/session-start.md	fork-only	added	f35131f3f9ed	fix(task-observer): add explicit startup scan instruction in session-start digest; fix: slim session workflow loadout and isolate test execution (OMP-166)	retained
session-system/skills/task-observer/references/skill-authoring.md	fork-only	added	46cda3b6458a	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/task-observer/references/weekly-review.md	fork-only	added	ba6f0454e30b	session candidate: OMP-47; HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/.nojekyll	fork-only	added	e69de29bb2d1	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/CHANGELOG.md	fork-only	added	c8df4988b340	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/LICENSE	fork-only	added	aaa4ff37478d	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/README.md	fork-only	added	d7bd908dd93c	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/RELEASING.md	fork-only	added	82fbdb49176d	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/SKILL.md	fork-only	added	b53543c62c43	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/VERSION	fork-only	added	e70b4523ae7f	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/assets/diagrams/blueprint.html	fork-only	added	1856e494423f	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/assets/diagrams/crazy8-combine.html	fork-only	added	a6b0d27d9372	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/assets/diagrams/crazy8-web.html	fork-only	added	20482c6eb4c2	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/assets/diagrams/crazy8.html	fork-only	added	68ba3215c5b5	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/assets/diagrams/data-clearlist.json	fork-only	added	f2fb4983c9bd	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/assets/diagrams/data-matrix-example.json	fork-only	added	96e49947a72d	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/assets/diagrams/data-opportunity-example.json	fork-only	added	a0a4fcb90422	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/assets/diagrams/data-skillconcierge.json	fork-only	added	0e2b5398010d	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/assets/diagrams/data-storymap-example.json	fork-only	added	2a4fb7090119	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/assets/diagrams/data-vinti.json	fork-only	added	d7820ca1738f	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/assets/diagrams/engine.css	fork-only	added	9a1b265b4493	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/assets/diagrams/matrix.html	fork-only	added	dceab40f6ef3	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/assets/diagrams/opportunity.html	fork-only	added	955f275c79aa	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/assets/diagrams/storymap.html	fork-only	added	c4e8dbedb911	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/assets/readme-banner.png	fork-only	added	635575f3f772	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/bump.sh	fork-only	added	ed9820e64fcd	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/examples/README.md	fork-only	added	e4f38ef411c4	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/examples/audhd-validation-report.html	fork-only	added	6c2ec19155ac	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/examples/clearlist-blueprint.html	fork-only	added	af03a72eddb8	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/examples/clearlist-prd.html	fork-only	added	f63fe0450f4b	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/examples/clearlist-session.md	fork-only	added	6c9bfb3fed22	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/examples/plant-blueprint.html	fork-only	added	98a6d79f1473	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/examples/plant-watering.md	fork-only	added	f3430c557043	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/references/CODE-CHECKUP.md	fork-only	added	e1b38d251aec	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/references/COLD-START.md	fork-only	added	d8f122417474	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/references/DIAGRAM-SYSTEM.md	fork-only	added	e7771284289d	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/references/DISCOVERY-DEEP-DIVE.md	fork-only	added	5de9653ff944	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/references/EXPERIENCE-BLUEPRINT.md	fork-only	added	bf51c8093abb	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/references/GITHUB-AND-DEPLOYMENT.md	fork-only	added	a0019f0efcb3	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/references/GROWTH-LOOPS.md	fork-only	added	809e21ceb0fa	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/references/HTML-BLUEPRINT.md	fork-only	added	311a21f73844	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/references/KEEPING-CODE-NAVIGABLE.md	fork-only	added	e4e0ba8739b9	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/references/MANAGING-YOUR-AI.md	fork-only	added	6f8ba54f2112	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/references/MULTI-SIDED.md	fork-only	added	4f8bc0c1bf55	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/references/PLAN-TEMPLATE.md	fork-only	added	cd2960fbca83	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/references/PRD.md	fork-only	added	46a01255e7ab	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/vibe-check/references/WHAT-A-SKILL-ACTUALLY-IS.md	fork-only	added	d0d2f8a16476	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/whatsmissing/SKILL.md	fork-only	added	49fe16f8b7e8	fork change (describe)	retained
session-system/skills/wiz-ccr-creator/SKILL.md	fork-only	added	8f74bcae17eb	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/wiz-ccr-creator/references/ccr_reference.md	fork-only	added	e4450248ff9d	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/skills/wiz-mcp/SKILL.md	fork-only	added	5b85753da5f4	HOME-110: home remaining 11 live skills in session-system (install.sh places them; vibe-check embedded .git stripped)	retained
session-system/tests/auditor-runner.test.ts	fork-only	added	698485b0b7a4	session candidate: OMP-223; session candidate: OMP-213; session candidate: OMP-220; session candidate: OMP-212; session candidate: OMP-192	retained
session-system/tests/checkpoint-delivery.test.ts	fork-only	added	fc637e476062	fix(workflow): adopt post-freeze OMP-106 drift + overlap-refusal tests (OMP-116, OMP-118); session candidate: OMP-106	retained
session-system/tests/closeout-boundary.test.ts	fork-only	added	2c0b57a08fdc	session candidate: HOME-149; session close: HOME-130; HOME-116: commit live session rules — scope refusals, closeout lock, checkpoint contract (+tests)	retained
session-system/tests/closeout-lock.test.ts	fork-only	added	2cfbb352b5fa	session candidate: OMP-172; session candidate: OMP-140; session candidate: OMP-108; fix(session): HOME-149 audit remediation; session candidate: HOME-149	retained
session-system/tests/commit-step.test.ts	fork-only	added	f019222e0b2b	session candidate: OMP-213; session candidate: OMP-220; session candidate: OMP-218; session candidate: OMP-212; feat(workflow): support zero-path execution plans and contract OMP-194	retained
session-system/tests/execute-cycle-smoke.ts	fork-only	added	cf8caae9aea3	session candidate: OMP-223; session candidate: OMP-213; session candidate: OMP-188; session candidate: OMP-195; feat(workflow): support zero-path execution plans and contract OMP-194	retained
session-system/tests/extension-load.test.ts	fork-only	added	6167be3e794b	session candidate: OMP-25; session candidate: HOME-149; feat(work-ledger): interactive OMP workflow on WorkService (HOME-146, HOME-147); feat(session-system): fork tests + update loop after subtree merge	retained
session-system/tests/fixtures/closeout-lock-harness.ts	fork-only	added	66a46ff10082	session candidate: OMP-140; session candidate: OMP-108; fix(session): HOME-149 audit remediation; session candidate: HOME-149; feat(work-ledger): interactive OMP workflow on WorkService (HOME-146, HOME-147)	retained
session-system/tests/fixtures/execute-cycle-smoke-harness.ts	fork-only	added	f909873be289	session candidate: OMP-223; session candidate: OMP-213; session candidate: OMP-195; feat(workflow): support zero-path execution plans and contract OMP-194; session candidate: OMP-189	retained
session-system/tests/fixtures/obligation-loop-harness.ts	fork-only	added	d4a58ca0f307	fix(session-tests): conform obligation-loop workflow view to WorkflowView contract; session candidate: HOME-149; feat(work-ledger): interactive OMP workflow on WorkService (HOME-146, HOME-147); session close: HOME-130; test(session-system): harden obligation-loop harness — realistic rewrite mtime, resettled quiet-probe before foreign-session scan	retained
session-system/tests/fixtures/scope-enforcement-harness.ts	fork-only	added	1abb2300f568	session candidate: OMP-108; session candidate: HOME-149; feat(work-ledger): interactive OMP workflow on WorkService (HOME-146, HOME-147); HOME-116: commit live session rules — scope refusals, closeout lock, checkpoint contract (+tests)	retained
session-system/tests/fixtures/two-phase.ts	fork-only	added	fc58b10eb273	feat(work-ledger): interactive OMP workflow on WorkService (HOME-146, HOME-147)	retained
session-system/tests/fixtures/work-service-smoke-harness.ts	fork-only	added	20de0f3f5926	session candidate: OMP-179; session candidate: OMP-167; session candidate: OMP-168; session candidate: OMP-141; session candidate: OMP-140	retained
session-system/tests/fixtures/workflow-sequence-harness.ts	fork-only	added	5321f7c57757	session candidate: OMP-168; fix(workflow): consume service-returned candidate and test reuse; session candidate: OMP-174; fix(workflow): enforce regular files with lstat and add per-refusal write assertions; session candidate: OMP-170	retained
session-system/tests/install.test.ts	fork-only	added	abcf07340abb	session candidate: OMP-168; fix: slim session workflow loadout and isolate test execution (OMP-166); feat(omp-156): pre-merge inventory oracle and safe update driver; session candidate: OMP-47; session candidate: HOME-149	retained
session-system/tests/model-bookends.test.ts	fork-only	added	8d50b09b219b	session candidate: OMP-168; fix(workflow): adopt post-freeze OMP-106 drift + overlap-refusal tests (OMP-116, OMP-118); session candidate: OMP-47; fix(workflow): canonicalize report hash for audit forward (OMP-38); feat(bookends): land pre-freeze half of audit gate (OMP-38)	retained
session-system/tests/now-terminal-guard.test.ts	fork-only	added	e1fa554d6bc4	session candidate: OMP-147	retained
session-system/tests/obligation-loop.test.ts	fork-only	added	7163047c9bb8	session candidate: OMP-172; session candidate: HOME-149; feat(work-ledger): interactive OMP workflow on WorkService (HOME-146, HOME-147); session close: HOME-130; test(session-system): harden obligation-loop harness — realistic rewrite mtime, resettled quiet-probe before foreign-session scan	retained
session-system/tests/pending-ops.test.ts	fork-only	added	f1775ecde6f7	session candidate: OMP-108	retained
session-system/tests/refresh-natives.test.ts	fork-only	added	3bee56a31e48	feat(omp-157): atomic native refresh and live-mapping upgrade fence	retained
session-system/tests/rider-batch.test.ts	fork-only	added	28203aa59300	session candidate: OMP-106; session candidate: OMP-89	retained
session-system/tests/same-session-sections.test.ts	fork-only	added	d00f7c054b35	session candidate: OMP-127	retained
session-system/tests/scope-enforcement.test.ts	fork-only	added	0beb760fdd04	session candidate: OMP-172; session candidate: HOME-149; HOME-116: commit live session rules — scope refusals, closeout lock, checkpoint contract (+tests)	retained
session-system/tests/session-ledger.test.ts	fork-only	added	c915f92a5311	session candidate: OMP-172; session candidate: OMP-108; session candidate: OMP-107; session candidate: OMP-69	retained
session-system/tests/task-observer-first-tool.test.ts	fork-only	added	043e0fc864ca	fix: slim session workflow loadout and isolate test execution (OMP-166); session candidate: OMP-154	retained
session-system/tests/update.test.ts	fork-only	added	1a4c850dc4fe	feat(omp-157): atomic native refresh and live-mapping upgrade fence; feat(omp-156): pre-merge inventory oracle and safe update driver	retained
session-system/tests/work-config.test.ts	fork-only	added	f34d68cc75ea	session candidate: OMP-154	retained
session-system/tests/work-service-candidate-smoke.ts	fork-only	added	9e29d689ed0d	ci: seed real migration-set digest in candidate smoke (OMP-217); session candidate: OMP-180; session candidate: OMP-179; session candidate: OMP-167; session candidate: OMP-147	retained
session-system/tests/workflow-sequence.test.ts	fork-only	added	5689a2c6e0c4	session candidate: OMP-168; fix(workflow): consume service-returned candidate and test reuse; session candidate: OMP-174; fix(workflow): enforce regular files with lstat and add per-refusal write assertions; session candidate: OMP-170	retained
session-system/tsconfig.json	fork-only	added	e28973512ec5	feat(work-ledger): interactive OMP workflow on WorkService (HOME-146, HOME-147)	retained
session-system/update.sh	fork-only	added	3ccc17b1a203	docs(omp-157): state mapping carve-out rule factually; feat(omp-157): atomic native refresh and live-mapping upgrade fence; feat(omp-156): pre-merge inventory oracle and safe update driver; feat(session-system): native refresh gate in update loop (stale drop-in alarm); feat(session-system): fork tests + update loop after subtree merge	retained
skill-observations/cross-cutting-principles.md	fork-only	added	f58149debc2c	session candidate: OMP-89	retained
skill-observations/last-review-date.txt	fork-only	added	89335945bf86	session candidate: OMP-89	retained
skill-observations/log.md	fork-only	added	318d9e269b2e	session candidate: OMP-89	retained
skill-observations/log.md.bak	fork-only	added	cbd16b0ab93f	session candidate: OMP-89	retained
