path	scope	state	head_blob	behavior	classification
python/omp-knowledge/src/omp_knowledge/engine/cognee_adapter.py	fork-only	added	18c8c71ad8f3	OMP-288: pinned Cognee adapter implementing ingestion, scoped query, exact lookup, correction, and status	retained
python/omp-knowledge/src/omp_knowledge/engine/protocol.py	fork-only	added	bf041fa415fe	OMP-288: KnowledgeEngine protocol and result models for ingestion, query, lookup, correct, and status	retained
python/omp-knowledge/src/omp_knowledge/errors.py	fork-only	added	21786b2d042c	OMP-288: explicit error taxonomy covering the 10 failure codes with status codes and details	retained
python/omp-knowledge/src/omp_knowledge/learning/__init__.py	fork-only	added	30d97387888a	OMP-310: learning package initialization	retained
python/omp-knowledge/src/omp_knowledge/learning/__main__.py	fork-only	added	855590ebbfc6	OMP-310: module entrypoint so `python -m omp_knowledge.learning drain|retry` runs the capture CLI	retained
python/omp-knowledge/src/omp_knowledge/learning/capture.py	fork-only	added	071df89b1aa0	OMP-310: bounded capture — NativeEvents protocol over DomainEventsPage, drain pages from capture_cursor to the watermark and queues one attributed unit per matching event (INSERT OR IGNORE + cursor advance in one transaction), expires running units past lease as dropped/retryable, generates lessons into proposals per unit, records a run with units_total/failed/no_lesson and proposals accepted/rejected, and sets status failed/partial/succeeded/no_lesson (never succeeded at 0 proposals); retry requeues failed retryable units	retained
python/omp-knowledge/src/omp_knowledge/learning/cli.py	fork-only	added	7bbcedd90bac	OMP-310: drain|retry CLI building WorkClient + LocalChatGenerator, plus supply|use|outcome and correct; correct narrows or withdraws a procedure from a native counterexample receipt (--procedure --receipt --action --precondition key:op:value --model --profile); OMP-310: drain|retry CLI building WorkClient + LocalChatGenerator, plus supply|use|outcome subcommands for FK-6 procedure lifecycle	retained
python/omp-knowledge/src/omp_knowledge/learning/corrections.py	fork-only	added	ec3611c123ce	OMP-310: counterexample corrections; narrow appends preconditions as the next procedure version, withdraw marks the procedure withdrawn, and both write an attributed corrections row plus a pending cleanup_queue row in one transaction so supply sees the change while cleanup stays pending; a receipt that does not resolve or is not verification/audit NEEDS_FIX or BLOCKED is rejected and leaves the procedure unchanged	retained
python/omp-knowledge/src/omp_knowledge/learning/generation.py	fork-only	added	81d9525a70d3	OMP-310: trace-to-lesson generator seam — GenerationResult plus LessonGenerator protocol; LocalChatGenerator POSTs the packaged prompt and canonical trace JSON to a loopback-only OpenAI-compatible endpoint, mapping connect/timeout/5xx to GeneratorUnavailable and unusable content to MalformedGeneratorOutput; rejects non-loopback base_url	retained
python/omp-knowledge/src/omp_knowledge/learning/generation_prompt.md	fork-only	added	0b4c2d70c9b5	OMP-310: static trace-to-lesson prompt requiring the strict lessons/no_lesson_reason JSON envelope, loaded via importlib.resources	retained
python/omp-knowledge/src/omp_knowledge/learning/models.py	fork-only	added	942145df12da	OMP-310: strict frozen data models for learning attribution, claims, lessons, and preconditions	retained
python/omp-knowledge/src/omp_knowledge/learning/policy.py	fork-only	added	ea695f81c5a5	OMP-310: NativeReceipts protocol and policy evaluation for lesson claim citations	retained
python/omp-knowledge/src/omp_knowledge/learning/proposals.py	fork-only	added	b611a3875c56	OMP-310: create_proposal with procedure fingerprinting, versioning, and support deduplication	retained
python/omp-knowledge/src/omp_knowledge/learning/store.py	fork-only	added	011e21659d7d	OMP-310: SQLite LearningStore managing tables, constraints, and immediate transactions	retained
python/omp-knowledge/src/omp_knowledge/learning/uses.py	fork-only	added	d32931ddae59	OMP-310: supply accepted procedures to tasks matching preconditions, record uses bound to candidate evidence receipts, record outcomes with verification/audit verdicts, and query procedure history	retained
python/omp-knowledge/src/omp_knowledge/publication.py	fork-only	added	4976302ef675	OMP-288: SQLite PublicationManager tracking snapshot publication, abortion, and retirement	retained
python/omp-knowledge/src/omp_knowledge/py.typed	fork-only	added	7632ecf77545	OMP-288: PEP 561 marker file for typed package distribution	retained
python/omp-knowledge/tests/conftest.py	fork-only	added	c3e7cf7f91f2	OMP-288: pytest fixtures for knowledge_config and test environment configuration	retained
python/omp-knowledge/tests/fixtures/A/facts.jsonl	fork-only	added	e83c8593e194	OMP-288: Enola snapshot A facts fixture with symbol and module declarations	retained
python/omp-knowledge/tests/fixtures/A/insights.json	fork-only	added	0637a088a01e	OMP-288: Enola snapshot A insights fixture with empty explainer findings	retained
python/omp-knowledge/tests/fixtures/A/receipt.json	fork-only	added	df616022f2f7	OMP-288: Enola snapshot A receipt fixture with metadata and quality census	retained
python/omp-knowledge/tests/fixtures/B/facts.jsonl	fork-only	added	b26977ca71d5	OMP-288: Enola snapshot B facts fixture with symbol and module declarations	retained
python/omp-knowledge/tests/fixtures/B/insights.json	fork-only	added	0637a088a01e	OMP-288: Enola snapshot B insights fixture with empty explainer findings	retained
python/omp-knowledge/tests/fixtures/B/receipt.json	fork-only	added	c252e50afe85	OMP-288: Enola snapshot B receipt fixture with metadata and quality census	retained
python/omp-knowledge/tests/support/__init__.py	fork-only	added	e9f775a3d3c0	OMP-288: test support package exports for null engine and test fixtures; OMP-310: adds the StubGenerator export	retained
python/omp-knowledge/tests/support/fixtures.py	fork-only	added	ececcb56451d	OMP-288: helpers to load Enola staged fixtures and generate synthetic collision fixtures	retained
python/omp-knowledge/tests/support/null_engine.py	fork-only	added	988f06cd29c0	OMP-288: NullEngine test double strictly located under tests/support/ for offline unit testing	retained
python/omp-knowledge/tests/support/stub_events.py	fork-only	added	a1c06d11d525	OMP-310: FakeEvents in-memory NativeEvents double over a sequence-ordered DomainEventsPage stream	retained
python/omp-knowledge/tests/support/stub_generator.py	fork-only	added	ef4467bfa5cb	OMP-310: StubGenerator scripted LessonGenerator double returning scripted results or raising scripted errors per call, recording received traces and exposing model/profile attribution	retained
python/omp-knowledge/tests/test_cognee_adapter.py	fork-only	added	7fea2bb27949	OMP-288: tests for RealCogneeAdapter operations lifecycle and NullEngine parity	retained
python/omp-knowledge/tests/test_context_cli.py	fork-only	added	45159fbd7d27	OMP-311: contract tests for the context CLI with a fake token counter and NullEngine — bundle text keeps the revision title, current receipt, a published fixture symbol-map line and an applicable procedure within budget; stale receipt, unpermitted snapshot, unpublished snapshot and withdrawn procedure are absent from the text and present in exclusions and context_exclusions; the bundle row exists at the first stdout write; a second compile returns the same bundle_id and byte-identical text; reproduce prints that text; a failing counter exits 2 with empty stdout and no bundle row; a missing bundle exits 3	retained
python/omp-knowledge/tests/test_context_compiler.py	fork-only	added	8177779376f9	OMP-311: contract tests for the context compiler — shuffle-stable bytes and hashes, non-current items excluded and absent from text, budget-bounded output with mandatory overflow raising BudgetInsufficientError, request JSON round trip recompiling identically, content-addressed counts, and stable-prefix layout with the identity trailer last	retained
python/omp-knowledge/tests/test_context_semantic.py	fork-only	added	d70908ec425f	OMP-311: tests for FK-3 semantic retrieval, OrderReranker, and HttpReranker — NullEngine with fixture A publishing and returning current items, unpublished snapshots and engine unavailability returning missing items with code, unpermitted repos returning denied items without querying engine, HttpReranker assigning scores and raising RerankerUnavailable on index errors or HTTP 500, and OrderReranker stability	retained
python/omp-knowledge/tests/test_context_sources.py	fork-only	added	0b6f0260517f	OMP-311: contract tests for exact, structural and procedural retrieval — WorkflowView identity binding (candidate or "none"), a current receipt rendering while an older revision or other candidate is stale with both ids named, an unpermitted repository denied with the store query never called, an unpublished selection missing, the fixture A published snapshot yielding stable symbol-map items bounded by limit, an active procedure rendering title-plus-steps, an eq/ne precondition mismatch yielding nothing, an absent file missing, a withdrawn procedure excluded from bundle text, and the learning store file byte-unchanged	retained
python/omp-knowledge/tests/test_context_store.py	fork-only	added	2fbb467c3b88	OMP-311: contract tests for bundle persistence, reopening, offline reproduction, tampering detection, and token counter client contracts	retained
python/omp-knowledge/tests/test_error_taxonomy.py	fork-only	added	371e7c5e3a50	OMP-288: tests for explicit error taxonomy status codes, details, no_lesson state, and no null engine under src	retained
python/omp-knowledge/tests/test_learning_capture.py	fork-only	added	21dcef59d3de	OMP-310: capture tests — WorkClient fits NativeEvents, one unit per matching event with model/profile/source attribution, replay adds no units, bounded paging, outage and empty output fail retryable, no_lesson is not succeeded, partial on mixed outcomes, expired running unit becomes dropped, retry after recovery creates proposals, CLI main exits 1 on a failed run	retained
python/omp-knowledge/tests/test_learning_corrections.py	fork-only	added	0be4616aa838	OMP-310: tests for counterexample narrow and withdraw, supply seeing the new version or withdrawal while cleanup_queue.done_at stays null, rejected PASS and unresolved receipts leaving the procedure unchanged, attribution on corrections rows, version 1 remaining readable, and the correct CLI	retained
python/omp-knowledge/tests/test_learning_generation.py	fork-only	added	ad347480599a	OMP-310: MockTransport tests for the trace-to-lesson seam — valid attribution and hashes, no_lesson_reason versus empty lessons, malformed and oversize output, connect/timeout/5xx unavailability, non-loopback rejection, and the StubGenerator contract	retained
python/omp-knowledge/tests/test_learning_journey.py	fork-only	added	4c7dc2d9cdc7	OMP-310: tests for the full learning journey — task A complete_work drain to accepted procedure, bad lesson rejection, task B supply, use and outcome recording, procedure history, counterevidence narrowing with pending cleanup, and outage drain failure; the supply argv mirrors the session digest hook (subcommand and its flags ahead of --state-dir/--workspace)	retained
python/omp-knowledge/tests/test_learning_proposals.py	fork-only	added	0f210bd36f46	OMP-310: tests for policy evaluation reasons, proposal creation, and procedure support deduplication	retained
python/omp-knowledge/tests/test_learning_store.py	fork-only	added	2e8e81aba15a	OMP-310: tests for LearningStore schema constraints, persistence, and model validation boundaries	retained
python/omp-knowledge/tests/test_learning_uses.py	fork-only	added	09bb1a2ca9de	OMP-310: tests for procedure supply matching/preconditions, use and outcome evidence binding and refusal, and procedure history	retained
python/omp-knowledge/tests/test_snapshot_isolation.py	fork-only	added	b562ff0e6e18	OMP-288: real-engine snapshot A/B isolation, published/aborted verification, and symbol disambiguation tests	retained
python/omp-knowledge/uv.lock	fork-only	added	ca0495d547dc	OMP-288: locked dependency graph for omp-knowledge environment	retained
python/omp-work/.gitignore	fork-only	added	dcc77e03ec83	OMP-296: ignore .coverage and .coverage.* pytest-cov SQLite artifacts	retained
python/omp-work/CHANGELOG.md	fork-only	added	a1da09ed92f0	session candidate: OMP-108; session candidate: OMP-25; fix(work-ledger): finalize cutover remediation; feat(work-ledger): implement controlled Linear cutover (HOME-148); feat(work-ledger): interactive OMP workflow on WorkService (HOME-146, HOME-147); OMP-266: record the assess_bounded_intake command (work.approve) in the Unreleased changelog; OMP-262-s03-s04: record execution_grant_inactive refusal as not applied in the Unreleased Fixed section; OMP-219-s07: record the owner-initiated skip_active_item execution command in the Unreleased changelog; OMP-279: record exact revision/receipt reads, work-item enumeration, domain event cursor, knowledge contracts, and repository identity/manifest capture in the Unreleased changelog; OMP-309: record the versioned structural graph with candidate snapshot isolation in the Unreleased changelog; OMP-283: record the record_external_delivery command in the Unreleased changelog; OMP-266-s04-s04: record record_fable_advice and reserved issuer rejection in Unreleased changelog; OMP-266-s06: record the owner-only publish_bounded_intake command in the Unreleased changelog; OMP-266-s08: record the bounded typed intake end to end (assess, Fable advice, native admission, atomic publication) in the Unreleased changelog; OMP-295: record the approval attestation check and the approval-provenance CI check in the Unreleased Added section	retained
python/omp-work/README.md	fork-only	added	555eb3cd987d	session candidate: OMP-108; feat(work-ledger): PostgreSQL Work Ledger with Linear export and import (HOME-143, HOME-144, HOME-145, HOME-146)	retained
python/omp-work/pyproject.toml	fork-only	added	83069cd98913	OMP-335-s02: add pytest-xdist to dev optional-dependencies; salvage-omp-work-dirty-s01: package-data includes contracts/r02/*.json and operations/jobs_migrations/*.sql; feat(work-ledger): PostgreSQL Work Ledger with Linear export and import (HOME-143, HOME-144, HOME-145, HOME-146)	retained
python/omp-work/src/omp_work/__init__.py	fork-only	added	60900afea5ed	OMP-266-s05: Add attest_intake_admission and intake_admission_blocked to the contract closure; OMP-279: declare the FK-1 revision, receipt, work-items, and events reads in _READS; OMP-266: Include assess_bounded_intake in contract command closure; session candidate: OMP-180; session candidate: OMP-147; session candidate: OMP-140; session candidate: OMP-65; session candidate: OMP-47; OMP-219: Include skip_active_item in contract command closure; OMP-283: Include record_external_delivery in contract command closure; OMP-266-s04-s02: Include record_fable_advice in contract command closure; OMP-295: Add approval_attestation and validate_approval_attestation command-marker helpers and export them; OMP-266-s06: Add publish_bounded_intake and the intake_not_ready/stale_intake error codes to the contract closure; OMP-322: declare GET /v1/work-items/{key}/research before health/live and the six research contract commands in the closure; OMP-322-s02: include set_research_campaign_state and conclude_research_campaign in the contract command closure; OMP-322-s04: export register_research_component command	retained
python/omp-work/src/omp_work/__main__.py	fork-only	added	262ce3b52cf6	session candidate: OMP-180; session candidate: OMP-108; session candidate: HOME-149; feat(work-ledger): PostgreSQL Work Ledger with Linear export and import (HOME-143, HOME-144, HOME-145, HOME-146); OMP-295: Write the approval attestation in _approve and verify it in validate --require-approval	retained
python/omp-work/src/omp_work/always_running.py	fork-only	added	ae3b8b7f29c0	Detect a stalled post-program queue from heartbeat + UNIT-QUEUE mtimes: reads the live ACTIVE/UNIT-QUEUE.json, honors halt, and reports stalled/fresh with age_minutes and next_job_id	retained
python/omp-work/src/omp_work/budget_headroom.py	fork-only	added	fa0601f4d396	Compute soft/hard headroom from BUDGET-CAPS + post-program ledger spends: sums ledger event tokens, derives soft_warn/hard_refuse fractions and remaining tokens, and reports notes for missing or unknown caps	retained
python/omp-work/src/omp_work/campaign_budget_guard.py	fork-only	added	77dd8acc2aaf	Parent-budget guard for research campaigns: refuses parent_budget_tokens below 8 for BoN=2 and re-raises campaign budget overruns with the parent budget in the message	retained
python/omp-work/src/omp_work/chaos_suite.py	fork-only	added	5b18b8898aa6	W4 chaos proofs against the Cockpit façade: crash-reconnect, timeout, duplicate-callback idempotency, and restore-checkpoint scenarios returning ChaosResult	retained
python/omp-work/src/omp_work/cockpit_persist.py	fork-only	added	a593ee2dd71c	File-backed PersistentCockpit that subclasses Cockpit and flushes job state to JSON after every mutator verb, reloading jobs on construction	retained
python/omp-work/src/omp_work/cockpit_pipeline.py	fork-only	added	eb204ce8fb62	Run engine_pipeline under a PersistentCockpit job id: submits the job, runs retrieve->compile->campaign, and returns the submit/status metadata with the PipelineResult	retained
python/omp-work/src/omp_work/cockpit_verbs.py	fork-only	added	937d02b647da	In-memory WorkService-shaped Cockpit façade with submit/status/cancel/resume/approve/evidence verbs plus advance, apply_callback, snapshot, restore, and mark_timeout for chaos and full-path proofs	retained
python/omp-work/src/omp_work/cognee_adapter.py	fork-only	added	074afe4aa623	Thin Cognee-shaped retrieval adapter: keyword-matches a node store under a WorkService job id and returns a CogneeQueryResult with invoked_via=workservice:<job_id>	retained
python/omp-work/src/omp_work/cognee_store.py	fork-only	added	d56ebe5f0c53	File-backed JSON Cognee node store with default write-first/effort seed, atomic flush, upsert validation, and job-scoped query	retained
python/omp-work/src/omp_work/context_compile.py	fork-only	added	1123c3f7bddf	Compiles retrieval findings into a worker-facing CompiledContext packet section with the primary finding as acceptance constraint	retained
python/omp-work/src/omp_work/context_compile_bar.py	fork-only	added	7eddc3895011	Measures compiled context against the default 1200-token intake bar and reports token estimate, char count, and under-bar flag	retained
python/omp-work/src/omp_work/contracts/r02/__init__.py	fork-only	added	0241f5646397	salvage-omp-work-dirty-s01: R02 campaign/trial/evidence/policy contract schemas module init	retained
python/omp-work/src/omp_work/contracts/r02/campaign.schema.json	fork-only	added	4faf21996918	salvage-omp-work-dirty-s01: R02 campaign contract JSON schema	retained
python/omp-work/src/omp_work/contracts/r02/evidence.schema.json	fork-only	added	07d7ac7a07c6	salvage-omp-work-dirty-s01: R02 evidence contract JSON schema	retained
python/omp-work/src/omp_work/contracts/r02/policy.schema.json	fork-only	added	5c63c8e0dc39	salvage-omp-work-dirty-s01: R02 policy contract JSON schema	retained
python/omp-work/src/omp_work/contracts/r02/trial.schema.json	fork-only	added	cb2884a72997	salvage-omp-work-dirty-s01: R02 trial contract JSON schema	retained
python/omp-work/src/omp_work/contracts/r02/validate.py	fork-only	added	66dfb12ac090	salvage-omp-work-dirty-s01: in-module strict schema validator for R02 contract keywords	retained
python/omp-work/src/omp_work/contracts/v1/api-schema.json	fork-only	added	3d43506928ee	OMP-266: Publish assess_bounded_intake API result schema and IntakeBlockingQuestion model; session candidate: OMP-180; session candidate: OMP-147; session candidate: OMP-140; session candidate: OMP-106; session candidate: OMP-89; OMP-219: Publish skip_active_item API result schema; OMP-283: Publish external_delivery evidence kind and nullable candidate_id; OMP-283: Publish RecordExternalDeliveryResult API result schema and CommandResult member; OMP-266-s04-s02: Publish RecordFableAdviceResult API result schema and CommandResult member; OMP-266-s06: Publish PublishBoundedIntakeResult API result schema and CommandResult member; OMP-322: publish research campaign, trial, observation, deliverable-binding, and ResearchView API schemas; OMP-322-s02: publish Set/ConcludeResearchCampaignResult schemas and the extended campaign/trial/state fields; OMP-322-s04: regenerated API schema for register_research_component, research components, and campaign compatibility manifest	retained
python/omp-work/src/omp_work/contracts/v1/approval.json	fork-only	added	baf204f54c20	OMP-266: owner approval of bounded intake contract; feat(workflow): support zero-path execution plans and contract OMP-194; session candidate: OMP-180; session candidate: OMP-147; session candidate: OMP-140; session candidate: OMP-108; owner approval OMP-219 (skip_active_item); OMP-279: owner approval of the FK-1 read contract (issue OMP-279, digest 46b6ecc8cde78f2f0832d03c5fb9ae36f49150b0c8ec5a109e1b41a725e6d268)	retained
python/omp-work/src/omp_work/contracts/v1/artifact_store.py	fork-only	added	281682a9d76f	salvage-omp-work-dirty-s07: content-addressed artifact and source store with path escape checks and ACL gating	retained
python/omp-work/src/omp_work/contracts/v1/candidate-hash.json	fork-only	added	1071bfb58b60	feat(work-ledger): interactive OMP workflow on WorkService (HOME-146, HOME-147)	retained
python/omp-work/src/omp_work/contracts/v1/contract.json	fork-only	added	8925efe43355	OMP-266-s05: Declare the attest_intake_admission command type and intake_admission_blocked error code; OMP-279: append the FK-1 revision, receipt, work-items, and events reads to the contract reads; OMP-266: Declare assess_bounded_intake command type; session candidate: OMP-180; session candidate: OMP-147; session candidate: OMP-140; session candidate: OMP-65; session candidate: OMP-47; OMP-219: Declare skip_active_item command type; OMP-283: Declare record_external_delivery command type; OMP-266-s04-s02: Declare record_fable_advice command type; OMP-266-s06: Declare publish_bounded_intake command type and intake_not_ready/stale_intake error codes; OMP-322: declare the research read before GET /v1/health/live and append the six research contract commands; OMP-322-s02: append set_research_campaign_state and conclude_research_campaign; OMP-322-s04: declare register_research_component command	retained
python/omp-work/src/omp_work/contracts/v1/decisions/0001-domain-source-and-security.md	fork-only	added	d862241e5fc2	feat(work-ledger): PostgreSQL Work Ledger with Linear export and import (HOME-143, HOME-144, HOME-145, HOME-146)	retained
python/omp-work/src/omp_work/contracts/v1/decisions/0002-evidence-completion-and-recovery.md	fork-only	added	f774c857cf52	session candidate: OMP-99; feat(work-ledger): PostgreSQL Work Ledger with Linear export and import (HOME-143, HOME-144, HOME-145, HOME-146)	retained
python/omp-work/src/omp_work/contracts/v1/decisions/0003-one-ledger-cutover.md	fork-only	added	947f18631d38	feat(work-ledger): PostgreSQL Work Ledger with Linear export and import (HOME-143, HOME-144, HOME-145, HOME-146)	retained
python/omp-work/src/omp_work/contracts/v1/decisions/0004-home-147-pre-cutover-amendment.md	fork-only	added	475e1e58e648	session candidate: OMP-108; session candidate: OMP-99; feat(work-ledger): interactive OMP workflow on WorkService (HOME-146, HOME-147)	retained
python/omp-work/src/omp_work/contracts/v1/decisions/0005-close-attempt-authority.md	fork-only	added	1fbb45132db0	session candidate: OMP-140; session candidate: OMP-108; session candidate: OMP-67; session candidate: OMP-65; session candidate: OMP-47	retained
python/omp-work/src/omp_work/contracts/v1/decisions/0006-batch-completion-rider-authority.md	fork-only	added	7ba4ade9d444	session candidate: OMP-89	retained
python/omp-work/src/omp_work/contracts/v1/decisions/0007-omp-147-bookends-closure.md	fork-only	added	43f45ab7a7c0	session candidate: OMP-147	retained
python/omp-work/src/omp_work/contracts/v1/decisions/0008-execution-cycle-authority.md	fork-only	added	3b6ea784de67	session candidate: OMP-180; OMP-219: Record owner-only active-item deferral semantics as seventh work.execute command	retained
python/omp-work/src/omp_work/contracts/v1/decisions/0009-research-campaign-lifecycle-authority.md	fork-only	added	78fb303cb62a	Decision 0009: research campaign lifecycle states, blocked-dependency resume integrity, canonical action vocabulary, policy-fingerprint compatibility, and the search-policy/controller/owner authority split (R02-S2)	retained
python/omp-work/src/omp_work/contracts/v1/decisions/0010-research-component-identity-and-compatibility.md	fork-only	added	c515ec69fbab	OMP-322-s04: decision record for research component identity and campaign compatibility manifest	retained
python/omp-work/src/omp_work/contracts/v1/examples.json	fork-only	added	075bb6e66151	session candidate: OMP-47; feat(work-ledger): PostgreSQL Work Ledger with Linear export and import (HOME-143, HOME-144, HOME-145, HOME-146)	retained
python/omp-work/src/omp_work/contracts/v1/manifest.json	fork-only	added	d57adafa6287	session candidate: OMP-180; session candidate: OMP-147; session candidate: OMP-89; session candidate: OMP-47; feat(work-ledger): interactive OMP workflow on WorkService (HOME-146, HOME-147); OMP-322-s02: list decisions/0009-research-campaign-lifecycle-authority.md; OMP-322-s04: list decision 0010 and research-component-hash.json	retained
python/omp-work/src/omp_work/contracts/v1/recovery.py	fork-only	added	7a012c6b6794	salvage-omp-work-dirty-s07: R03 closeout recovery helpers enforcing fail-closed untrusted evidence and durable commit before ack	retained
python/omp-work/src/omp_work/contracts/v1/research-component-hash.json	fork-only	added	399252d0d538	OMP-322-s04: golden test vectors for canonical research component identity hashing	retained
python/omp-work/src/omp_work/contracts/v1/schema.json	fork-only	added	6e8d7d66b6a4	OMP-266-s05: Publish schema for AttestIntakeAdmissionCommand, AttestIntakeAdmissionPayload, and IntakeAdmissionReceiptPayload; OMP-279: regenerate schema for the OMP-279 approval issue; OMP-266: Publish schema for AssessBoundedIntakeCommand, payload, and intake models; feat(workflow): support zero-path execution plans and contract OMP-194; session candidate: OMP-180; session candidate: OMP-147; session candidate: OMP-140; session candidate: OMP-108; OMP-219: Publish skip_active_item command payload and reason constraints; OMP-283: Publish external_delivery evidence kind and nullable candidate_id; OMP-283: Publish record_external_delivery command payload and evidence constraints; OMP-266-s04-s02: Publish schema for RecordFableAdviceCommand and payload; OMP-295: Publish the Approval attestation field and OMP-295 issue; OMP-266-s06: Publish schema for PublishBoundedIntakeCommand and payload; OMP-322: publish research campaign, trial, observation, and deliverable-binding command schemas; OMP-322-s02: publish Set/ConcludeResearchCampaign commands, campaign state/outcome/blocked fields, and the trial action/reason; OMP-322-s04: regenerated schema for register_research_component, research components, and campaign compatibility manifest	retained
python/omp-work/src/omp_work/durability_a1.py	fork-only	added	b066312308ff	Horizon A1 durability harness: DurabilityStore with idempotent submit/commit_accept/apply_effect/cancel, snapshot/restore, and fault scenarios for coordinator restart, worker loss, lost response, and cancel phases	retained
python/omp-work/src/omp_work/ecc_adapter.py	fork-only	added	77a14c452737	OMP ECC adapter stub that loads eng content-pack metadata (pack id, pin, adapter) and emits a provenance evidence line, validating pack id and git-revision pin	retained
python/omp-work/src/omp_work/ecc_verify.py	fork-only	added	078dc4024214	Verify ecc_pack_id + ecc_pin against a pack manifest: computes the manifest sha256, checks the pin format and pack id, and returns an EccVerifyResult with a provenance line	retained
python/omp-work/src/omp_work/economy_effort.py	fork-only	added	8a053a7a18ac	Soft effort gate helpers for WorkService admit: parses effort E0-E4 and effort_reason from a job packet, requires a reason for non-E1, and rejects boilerplate E4 reasons	retained
python/omp-work/src/omp_work/engine_pipeline.py	fork-only	added	e04a50c1c69c	Retrieve->compile->campaign pipeline under a WorkService job id: resolves a Cognee store, fits findings under the intake bar with truncation, optionally records an Enola trace and ledger event, and reads BUDGET-CAPS	retained
python/omp-work/src/omp_work/enola_adapter.py	fork-only	added	79baa972f03a	Thin Enola-shaped reasoning adapter: builds observe/conclusion steps under a WorkService job id and returns an EnolaTraceResult with invoked_via=workservice:<job_id>	retained
python/omp-work/src/omp_work/enola_store.py	fork-only	added	d524c375f0b9	File-backed JSON Enola trace store with atomic flush, job-scoped record_trace, and for_job lookup	retained
python/omp-work/src/omp_work/full_path.py	fork-only	added	56b97df3fe28	Full cockpit path runner: exercises all six verbs and runs the full path twice including an interrupt/crash-restore-resume, returning FullPathResult with trail and final state	retained
python/omp-work/src/omp_work/integration/__init__.py	fork-only	added	2714f62a39a7	session candidate: OMP-180; session candidate: HOME-149; feat(work-ledger): PostgreSQL Work Ledger with Linear export and import (HOME-143, HOME-144, HOME-145, HOME-146)	retained
python/omp-work/src/omp_work/integration/importer.py	fork-only	added	cb9f8f038342	session candidate: OMP-180; session candidate: HOME-149; feat(work-ledger): PostgreSQL Work Ledger with Linear export and import (HOME-143, HOME-144, HOME-145, HOME-146)	retained
python/omp-work/src/omp_work/integration/legacy_artifacts.py	fork-only	added	4131fd2c1dd2	session candidate: OMP-180; session candidate: HOME-149	retained
python/omp-work/src/omp_work/knowledge_b1.py	fork-only	added	839b37da87a3	Horizon B1 finding reuse: produces a FindingReuse from Cognee+Enola adapters and tracks eng packet/eval-note reuse	retained
python/omp-work/src/omp_work/knowledge_contracts.py	fork-only	added	aabfedb8d1cf	OMP-279-s01: Canonical StrictModel knowledge contracts and hashing algorithms	retained
python/omp-work/src/omp_work/knowledge_namespace.py	fork-only	added	5931f074d174	OMP-309: repository/snapshot namespace adapter for Enola structural facts — the complete fact identity is (repository, enola_repo, kind, name, file) so same-name facts in different files never collapse; the snapshot namespace label isolates candidates and is bound into a deterministic node UUID; imports no engine, database or model	retained
python/omp-work/src/omp_work/knowledge_publication.py	fork-only	added	ec9128ea13d3	OMP-309: staged publication over SQLite with retained active snapshots — stage/publish/abort/retire transitions, queries read only published snapshots so staged, aborted and crashed ingests stay invisible while the previous published snapshot keeps answering, and the same snapshot id with different content is refused as a conflict	retained
python/omp-work/src/omp_work/knowledge_source.py	fork-only	added	520ebfa9adf9	OMP-279-s02: Git repository identity resolution and snapshot manifest capture	retained
python/omp-work/src/omp_work/knowledge_structural.py	fork-only	added	880915dd3556	OMP-309: vendor-neutral Enola extraction — projects facts.jsonl + receipt.json into a namespaced structural code graph (nodes/edges/provenance) and a coverage manifest; raw observations stay separate from the projected node and every observation is retained; runs and is testable with no knowledge engine present, and the canonical JSON payload is the documented input for an alternative engine	retained
python/omp-work/src/omp_work/ledger_milestone.py	fork-only	added	286b4105a8a8	Maintain milestone_total_tokens on a post-program usage ledger JSON: sums input/output/tokens across events (or entries/records/usage/steps) and rewrites the ledger with the total	retained
python/omp-work/src/omp_work/operations/__init__.py	fork-only	added	5928bbfad574	feat(work-ledger): PostgreSQL Work Ledger with Linear export and import (HOME-143, HOME-144, HOME-145, HOME-146)	retained
python/omp-work/src/omp_work/operations/artifacts.py	fork-only	added	9d95a36da7e1	session candidate: OMP-180; feat(work-ledger): PostgreSQL Work Ledger with Linear export and import (HOME-143, HOME-144, HOME-145, HOME-146)	retained
python/omp-work/src/omp_work/operations/backup.py	fork-only	added	b2c96f168ada	session candidate: OMP-180; feat(work-ledger): implement controlled Linear cutover (HOME-148); fix(work-ledger): probe backup target with a real empty file; document cutover recovery (HOME-148); feat(work-ledger): cutover authority, OAuth exporter credential, atomic activation (HOME-148); feat(work-ledger): PostgreSQL Work Ledger with Linear export and import (HOME-143, HOME-144, HOME-145, HOME-146); WAL retain-until-verified: _verify_uploaded rejects head-object output that is empty, non-JSON, or missing Metadata.sha256/ContentLength; upload_wal encrypts each segment to a unique scratch file, verifies the uploaded object, records wal_upload evidence (passed/idle/failed with byte_count), and unlinks sources only after all checks and evidence succeed; _download_decrypt optionally checks the ciphertext sha256 before decrypting; restore_drill rejects a dump key other than the exact prefix ledger.dump.gpg and records passed:logical_restore:<reason>	retained
python/omp-work/src/omp_work/operations/capabilities.py	fork-only	added	6e4ad8b75d73	session candidate: OMP-180; session candidate: HOME-149; feat(work-ledger): cutover authority, OAuth exporter credential, atomic activation (HOME-148); feat(work-ledger): interactive OMP workflow on WorkService (HOME-146, HOME-147)	retained
